"","Intercept::Est","Intercept::SE","Intercept::t.val","Experiment2:Est","Experiment2:SE","Experiment2:t.val","Experiment3:Est","Experiment3:SE","Experiment3:t.val","GroupsDY:Est","GroupsDY:SE","GroupsDY:t.val","(Intercept):pval","Experiment2:pval","Experiment3:pval","GroupsDY:pval","(Intercept):pval.padj","Experiment2:pval.padj","Experiment3:pval.padj","GroupsDY:pval.padj","Pathway"
"PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)",-8.71920755569716,0.951589768135762,-9.56340438472133,3.13918443371816,1.22328053634213,2.70890180496882,16.5013606657668,1.12525443196462,15.4014806167451,0.00403132115136751,0.963610325917286,0.0109010078748805,8.92865651908395e-07,0.0926950781890907,5.33711644477115e-10,0.753920112509362,0.000242569928576178,0.760351635158645,1.68049974820527e-07,1,"PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)"
"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)",-4.50679438908909,1.6524157083073,-2.7431217583194,-2.12839090699339,2.12420103872946,-1.03923892316863,-4.04781265851915,1.9539807609149,-2.12944657692178,1.69696744270176,1.6732891552126,1.04729842343088,0.0212061143392191,0.390018607952773,0.083719584107773,0.388539806707144,0.893976988136911,1,0.969922016496771,1,"PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)"
"PWY-841: superpathway of purine nucleotides de novo biosynthesis I",8.41462563551382,1.45055444925946,5.90166772069925,-12.2392965800446,1.86470586811776,-6.63428461581815,-1.0580135583218,1.71527992154949,-0.612117141764207,-0.241685169833237,1.46887796865451,-0.179942314499841,3.02086121874623e-05,5.14497690363123e-06,0.548077641484712,0.803456816430029,0.0074204823078826,0.00172066374782089,1,1,"PWY-841: superpathway of purine nucleotides de novo biosynthesis I"
"PWY-922: mevalonate pathway I (eukaryotes and bacteria)",-9.09587068554993,1.26167476648543,-7.38741797273716,3.13994319210383,1.62189867600114,1.98871552772626,14.3045236670649,1.49192978973174,9.85886997020657,0.761285110352308,1.27761234267621,0.619318492270331,1.87131118600508e-05,0.1514847444825,2.79130050531954e-07,0.558874057582066,0.0046360704579719,0.950917425291101,7.8452977704669e-05,1,"PWY-922: mevalonate pathway I (eukaryotes and bacteria)"
"PWY-I9: L-cysteine biosynthesis VI (from L-methionine)",-8.54561435882125,0.986934341021573,-8.95209397407691,3.0753971327127,1.26871642639088,2.53424381526882,14.3087302330585,1.16704937198754,12.7058988209176,-0.303887936614557,0.999401374264335,-0.305820131386563,1.4066686421163e-06,0.132290788209286,1.90096417587704e-09,0.658817289103539,0.000385592179993408,0.778525204292057,5.94563155430006e-07,1,"PWY-I9: L-cysteine biosynthesis VI (from L-methionine)"
"PWY0-1061: superpathway of L-alanine biosynthesis",-4.93247749652458,1.79098427329631,-2.76094082339693,1.27815005349745,2.30233266033358,0.559205480530535,-2.70501280450952,2.11783802074056,-1.30255836837086,-0.738363035200316,1.81360812935682,-0.404666459045809,0.016609164828577,0.590419043586366,0.272065476546285,0.681039012109446,0.914537045750391,1,1,1,"PWY0-1061: superpathway of L-alanine biosynthesis"
"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis",4.93255330824902,1.57510113919635,3.18024715210496,0.32671065994272,2.02481219414952,0.178128438524231,6.77296146646248,1.86255632103471,3.6748308782604,-4.8579232181635,1.59499794230358,-3.05715710421692,0.00655485136565217,0.811849346795322,0.00163608593980197,0.0053532730062967,0.702035427502589,1,0.345439665757624,0.99944491747515,"PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis"
"PWY0-1261: anhydromuropeptides recycling",6.6408711629563,0.925716493567973,7.52372865947921,-12.2054105435822,1.19002011861799,-10.6886792176424,-14.5155763146787,1.09465929753618,-13.8254430826339,-0.206917296491831,0.937410218083364,-0.244021634824561,1.07847901100118e-05,3.1850041666559e-08,1.36473683048921e-10,0.679303754928468,0.00267563393049989,1.11036209723327e-05,4.35282747970889e-08,1,"PWY0-1261: anhydromuropeptides recycling"
"PWY0-1296: purine ribonucleosides degradation",8.90450971017536,0.249163799953062,35.7834441391476,3.36820338416343,0.320303177955292,10.5300441337144,1.59733388875642,0.294636070679491,5.42857187726527,-0.112331338691538,0.252311256929472,-0.445540926490769,1.80132493410928e-23,1.0386333072075e-10,1.3593712498064e-05,0.664749188580906,6.21835308086147e-21,3.72277018752105e-08,0.00380313449736594,1,"PWY0-1296: purine ribonucleosides degradation"
"PWY0-1297: superpathway of purine deoxyribonucleosides degradation",-3.13991401222064,1.88029248408735,-1.65691126869635,0.435450452916389,2.41713948114487,0.180628923278821,10.9037497890217,2.22344493599809,4.93177005669077,1.14811671313361,1.90404448858338,0.605005806515477,0.128721649360296,0.771870233688119,6.22916868138122e-05,0.570898970073195,1,1,0.0166138049304675,1,"PWY0-1297: superpathway of purine deoxyribonucleosides degradation"
"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation",0.360461524827536,1.86098605264767,0.215444054236055,-3.07446976859331,2.39232082230972,-1.29481931874485,5.04120286913083,2.2006150903331,2.30962089664578,0.955247573203354,1.88449417676326,0.506298284141646,0.794745284076227,0.246559087959123,0.035022166685914,0.627581190455812,1,1,1,1,"PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation"
"PWY0-1319: CDP-diacylglycerol biosynthesis II",8.9940679402194,0.249584871444311,36.0744553394949,2.95925886204998,0.320844470618267,9.23478595587698,0.706930096196261,0.295133987510429,2.39849209728806,-0.373087641873674,0.252737647429354,-1.47673412722217,1.36498156265469e-23,1.5030685837852e-09,0.0257523284034876,0.157730744282325,4.75228952366004e-21,5.08952287143097e-07,1,1,"PWY0-1319: CDP-diacylglycerol biosynthesis II"
"PWY0-1477: ethanolamine utilization",-9.04035881372719,1.32890771335833,-6.975210225863,3.06120949877469,1.70832746923172,1.84725314066382,15.317611253955,1.57143271628273,10.0469803753436,0.614748107401892,1.34569458149168,0.464239431209368,1.17666250633326e-05,0.17396360500249,2.61143145104269e-07,0.640246946589251,0.00307614876060021,0.969224129064383,7.27127599922353e-05,1,"PWY0-1477: ethanolamine utilization"
"PWY0-1479: tRNA processing",3.07724310518181,1.26385522580117,2.54041272299522,-8.03578473639476,1.62470168369473,-5.10218102553171,-10.5478067214737,1.49450818179827,-7.27436616346341,-1.24537954538048,1.27982034572778,-1.00368764726018,0.0430679986562873,0.000685141881459244,8.65464111867581e-06,0.411712084734151,0.888091535496212,0.107523796790175,0.00251092165712038,0.999847788518543,"PWY0-1479: tRNA processing"
"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)",6.38600092206633,1.23071314268016,5.32686142931979,-2.14131500203777,1.5820971217571,-1.33083684408295,2.71994054453797,1.45531768483705,1.91861490267915,-0.387839695332948,1.24625960917176,-0.317267010039651,0.000147751013272037,0.199350709790247,0.0767156040187442,0.75389264928919,0.0336922441927979,1,1,1,"PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)"
"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis",5.88259853049153,1.20817629823843,5.01430873027895,-11.6210399959199,1.55312572664622,-7.65244196136074,1.03188226292374,1.42866787738879,0.766120680101231,0.307232092069182,1.22343807751512,0.245654428481009,0.000275164861717772,9.78932522040926e-07,0.469030976140447,0.755272016552515,0.0596180580220202,0.000334820154836322,1,1,"PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis"
"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)",8.41148434579589,1.2530321105428,6.89970508433861,-11.6532032613292,1.61078843380335,-7.37137330939216,-15.7628785190824,1.48170985333788,-10.9102385136336,-1.32879737543095,1.26886051201499,-1.07318158333503,1.67855739775189e-05,2.33743093247182e-06,1.57488088108754e-08,0.384314137541933,0.00408734162075152,0.000782529463607771,4.80208176606954e-06,1,"PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)"
"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)",-9.26972188685165,1.42401169889886,-6.63198662005334,3.00109635671122,1.83058483089736,1.68653345060334,11.580160546038,1.68389313232591,7.05363055623931,1.21426110962882,1.44199992815621,0.834584150662515,2.39419295212043e-05,0.193729186315692,2.25086698234312e-05,0.46771255001806,0.00600556428267311,0.98776983303009,0.00578984173410028,1,"PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)"
"PWY0-781: aspartate superpathway",-3.57606188377883,1.68256885506459,-2.12568772938264,-1.92634239358542,2.16296328562702,-0.917822268054069,-4.46257447440895,1.9896368420987,-2.29680496646343,0.122403197343199,1.70382319892258,0.0738500242252104,0.0615826333387482,0.429887743548988,0.0705151519363102,0.811181033128902,1,1,0.970719827023789,1,"PWY0-781: aspartate superpathway"
"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage",-4.74577957455632,1.89736856400286,-2.5051257124107,-2.61542794179722,2.43909099522913,-1.08677349983145,5.28310579092914,2.24363739208467,2.38939083120122,6.87817705763835,1.92133627490115,3.60017207543052,0.0264441769292134,0.333939995307554,0.0374667031857679,0.00218080146004955,0.983106819066046,1,0.987445349832437,0.547575936324286,"PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage"
"PWY0-862: (5Z)-dodec-5-enoate biosynthesis",2.76687144489772,1.20032864483915,2.38548834091811,-7.80044292457149,1.54303747015087,-5.18380549443056,-10.2140949539332,1.41938803111074,-7.37437129430887,-0.943801131042799,1.21549129193273,-0.786478909930672,0.0503388375221626,0.000206500634471014,3.84507321969131e-06,0.491201837314492,0.931831552276761,0.0537863227596855,0.00111608276425145,1,"PWY0-862: (5Z)-dodec-5-enoate biosynthesis"
"PWY0-862: (5Z)-dodecenoate biosynthesis I",-9.22789917848322,1.34435899582232,-7.02334199874609,3.37705996613016,1.72819028589143,1.9938725517045,15.5862318701203,1.58970385018343,10.090073906856,0.696151529904597,1.36134104578704,0.511175264408627,5.66582281523453e-06,0.159806008953556,1.09399240611742e-07,0.606938821295247,0.00154015413833961,0.93001576476004,3.13652875013203e-05,1,"PWY0-862: (5Z)-dodecenoate biosynthesis I"
"PWY1ZNC-1: assimilatory sulfate reduction IV",-8.36538816057163,1.5317393630931,-5.53512816919061,2.87566225645729,1.96907008919579,1.4947051879655,11.7209721520733,1.81128104215732,6.58268112619425,-0.429446712375658,1.55108841678918,-0.280153663676722,7.88122755308908e-05,0.252331767454096,1.59205896236895e-05,0.717191035558723,0.0200295397979585,0.994777023515567,0.00416456317584357,1,"PWY1ZNC-1: assimilatory sulfate reduction IV"
"PWY3DJ-35471: L-ascorbate biosynthesis IV",-7.96920652561541,1.30337603558806,-6.20385870953578,2.23190855222813,1.67550617845879,1.35126129360411,-0.0133402526491076,1.54124151989905,-0.0168624936291167,0.215367080260832,1.31984038553324,0.177464530056106,6.32655170595357e-05,0.313311570403465,0.731871647008279,0.726517809068464,0.0141522722559414,0.989430942281982,1,1,"PWY3DJ-35471: L-ascorbate biosynthesis IV"
"PWY3O-4107: NAD salvage pathway V (PNC V cycle)",-9.19625820680255,1.41580386081689,-6.63304787930568,3.07201386668731,1.82003355249218,1.75336679804138,2.1998257294147,1.67418736783805,1.375724588122,0.689611618478306,1.43368840800953,0.479906739920739,1.49952746008718e-05,0.201446649701792,0.289450957105669,0.629431818863765,0.00393364403592626,0.961798003377224,0.989819742485136,1,"PWY3O-4107: NAD salvage pathway V (PNC V cycle)"
"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)",5.15813964465766,1.37616800733792,3.8275409270108,-9.76487693917918,1.76908116762457,-5.5961366833613,-11.9474251467056,1.62731799062807,-7.44940555468542,1.01608312237147,1.3935518712709,0.753200982611793,0.00272094684166007,4.10674132550175e-05,5.01773989212972e-07,0.500865686120826,0.305634080730657,0.0135886600474341,0.000150455568184658,1,"PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)"
"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)",5.14091694365374,1.3304730043753,3.92976141591873,-9.61975200102235,1.71033967039118,-5.67914526453028,-11.7664774939693,1.57328367213906,-7.55636292829112,1.04825000572594,1.3472796453895,0.786186746296013,0.00186061908951601,1.86188953284483e-05,2.3400950441288e-07,0.486824367883036,0.257411520630218,0.00622511038604551,7.0939406366443e-05,1,"PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)"
"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)",-5.72348415424115,2.31085811059744,-2.47573658309667,2.18846451699848,2.97063697361959,0.741590055632009,5.00615859164635,2.73258857720313,1.83809067231424,2.17411323153428,2.34004905439853,0.933006422067843,0.0262304594077813,0.492571792644406,0.0933779088309423,0.392795869537591,0.988460229909533,1,1,1,"PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)"
"PWY66-389: phytol degradation",-5.61298174526469,1.67263590622624,-3.35866730565539,2.64678968555031,2.15019435579053,1.2512331546026,0.324941778469207,1.97789113499139,0.149510795318237,-2.29851973727126,1.69376477628296,-1.39984930064656,0.00483404392135869,0.289724098216668,0.7616592116087,0.253373441830621,0.596134528652716,1,1,1,"PWY66-389: phytol degradation"
"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)",-7.89602352969904,1.31614494750849,-6.10667972370716,2.93713968090873,1.69192077427053,1.80539140737309,2.47009078635245,1.55634075195361,1.62848117503445,-1.4737198443064,1.33277059536658,-1.16243619407828,2.49000264568779e-05,0.192383070292182,0.219613691763599,0.376000517889176,0.0065540898291599,0.950649572438445,0.971630016495053,0.98489023254243,"PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)"
"PWY66-398: TCA cycle III (animals)",-5.42643811416921,1.57584152381019,-3.45530410663739,0.741493381901499,2.02576396782117,0.360214310799778,-1.59855319678883,1.86343182547578,-0.881719845003433,-2.00030371046754,1.59574767951486,-1.29217794551918,0.00378214869964981,0.649528438294675,0.466262317449337,0.287645127549563,0.537042951202744,1,1,1,"PWY66-398: TCA cycle III (animals)"
"PWY66-399: gluconeogenesis III",1.29760664123135,1.99783490235014,0.681738427194068,3.06434204298762,2.56824172842643,1.20549399250653,4.79456262786248,2.36243878767975,2.04911900580592,2.89758864523798,2.0230717120404,1.43552677601313,0.519469904840494,0.254828178958607,0.0580244434351678,0.168795006610738,1,1,1,1,"PWY66-399: gluconeogenesis III"
"PWY66-400: glycolysis VI (metazoan)",8.95694166109993,0.720445955214275,13.3805210348032,3.64564825756927,0.926142276862209,4.25050392784888,-16.6350521057559,0.851926987071376,-20.8745393683665,-0.532547857190127,0.729546685931551,-0.728934732918689,1.04854810824432e-07,0.00350608240026945,3.96193321205995e-12,0.51249839010191,2.72422182932231e-05,0.319714466601297,1.29399417569953e-09,1,"PWY66-400: glycolysis VI (metazoan)"
"PWY66-409: superpathway of purine nucleotide salvage",-6.96151974971689,1.68649599466899,-4.13941606673743,0.92605337217375,2.16801167265515,0.424561889458155,13.7305835065821,1.99428068274597,6.95045660610771,0.675736510263985,1.70779994646741,0.390492831482987,0.000870733645845202,0.656806586323391,1.68743400514361e-06,0.682621197145302,0.187881964154518,1,0.00047262893849549,1,"PWY66-409: superpathway of purine nucleotide salvage"
"PWY66-422: D-galactose degradation V (Leloir pathway)",8.5582338775394,0.718295252539724,13.0408662773058,3.26960911251446,0.923377521702649,3.87562799370545,-16.172028880969,0.849383782218388,-20.6507691517414,-0.388963935732384,0.72736881540943,-0.574682941372865,1.7358893132925e-06,0.00726479456463073,1.73300446909552e-10,0.571679074584539,0.000425189260481847,0.452044291946919,5.44314119211436e-08,1,"PWY66-422: D-galactose degradation V (Leloir pathway)"
"PWY66-429: fatty acid biosynthesis initiation (mitochondria)",-8.4978016276677,0.877344144093212,-10.0757014430494,3.08358636077528,1.1278368589918,2.84396450101875,19.0331378679551,1.03745901811572,19.2341926817906,-0.349608100819377,0.888426825235335,-0.425883129929348,2.10179457288059e-07,0.0979246805390424,1.74782970719643e-11,0.614306786490124,5.89599974543109e-05,0.689364007924003,5.59350526543169e-09,1,"PWY66-429: fatty acid biosynthesis initiation (mitochondria)"
"PWY66-430: myristate biosynthesis (mitochondria)",-8.19308887085937,1.47883418526923,-5.66434027369865,3.14829932296967,1.9010598220925,1.70778173956085,1.80814775050012,1.74872069544739,1.08710131791122,-1.14773053135195,1.49751493654312,-0.788456556177265,8.97641495527998e-05,0.182392242582086,0.388056491269124,0.495749432529802,0.022718356265284,0.991700958748016,0.997507292977414,1,"PWY66-430: myristate biosynthesis (mitochondria)"
"PWYG-321: mycolate biosynthesis",2.92073516767892,1.23423843833889,2.45044364570655,-8.18097612466839,1.58662893337234,-5.30162284614871,-10.3533238938884,1.45948634521656,-7.2860863310713,-0.828649827283012,1.24982943664618,-0.666402155710068,0.0448706960698177,0.000241935807244194,5.86929879324051e-06,0.550175009914449,0.934903228688667,0.0659462119050249,0.00170731320879946,1,"PWYG-321: mycolate biosynthesis"
"PYRIDNUCSAL-PWY: NAD salvage pathway I",-6.60605082751721,1.61235494571522,-4.15901623881067,0.107825168706269,2.07270242788802,0.0350932275976845,-2.33083140959935,1.90660892888802,-1.25359417969053,1.92653356130379,1.63272234187508,1.23244552925326,0.00171431295520864,0.796465871327818,0.31526290894752,0.333154600283633,0.229096188046119,1,1,0.995669471851398,"PYRIDNUCSAL-PWY: NAD salvage pathway I"
"PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)",-8.97062326652913,1.38832097691627,-6.53123313697003,3.19606304063261,1.78470396185982,1.8182809067249,1.81966401444801,1.6416888711666,1.12728279863162,0.654063291781341,1.40585835812941,0.463125045075395,7.36287569053605e-06,0.164663430994254,0.374338920851624,0.629338752464899,0.00200232961256893,0.974870404615802,0.997691787844123,1,"PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)"
"PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)",8.61739769697533,0.726808526137104,13.0716552966598,2.7480400550597,0.934321441279079,3.25085371197514,-16.1993337531907,0.859450724052733,-20.5825752483478,-0.666545425594183,0.7359896293573,-0.956375162612487,4.34241469983942e-07,0.0187405129295756,2.70873601326826e-11,0.434349288125706,0.000110904663619546,0.643299397045122,8.65563993049379e-09,0.997958907068868,"PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)"
"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)",-8.54217592760598,0.922011596546575,-9.66484378292119,3.05921484926988,1.18525742720706,2.74667998938069,17.8624391194506,1.09027825863381,17.2482088995276,-0.191195463824588,0.933658520507555,-0.244298194494816,6.19358276294363e-07,0.112378305510342,1.20479983609658e-11,0.674785451722269,0.000166876873277181,0.730457131738287,3.82789799168959e-09,1,"PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)"
"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I",-5.0272055323809,1.86369502945899,-2.7050720797887,-2.44346039364341,2.39580324584731,-1.04257141580311,5.22816632429089,2.20381845407776,2.4005179031041,6.78880629371596,1.88723737358553,3.63444089046637,0.0182211354827705,0.363384099877248,0.0359430259429934,0.00267186300583459,0.94134434419425,1,0.99516288829435,0.522354109505403,"PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I"
"RHAMCAT-PWY: L-rhamnose degradation I",7.03808862185096,0.274973096498214,25.6225755277519,3.16608210599089,0.353481351131974,8.96650041099908,0.737495869485019,0.325155551127687,2.27083345028498,-0.128467850709708,0.278446578565278,-0.461883037040359,7.70688920968333e-20,2.6100302006827e-09,0.0335327174285806,0.652646824403236,2.52697268151782e-17,8.74282360691588e-07,1,1,"RHAMCAT-PWY: L-rhamnose degradation I"
"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)",8.11096279416482,1.41154147438561,5.89753385716905,2.47377115843898,1.81455420147943,1.39557230705734,-8.0530166661542,1.66914709798317,-4.88951468115548,0.955698436750244,1.42937217877318,0.663686941308539,0.000106132611743901,0.183030399454312,9.88887079509271e-05,0.523073867106921,0.0178161952790295,1,0.0282261134591938,1,"RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)"
"SALVADEHYPOX-PWY: adenosine nucleotides degradation II",3.84440567740181,1.34861876118064,2.95257750190547,4.18291587141803,1.73366626748213,2.47714918457251,-3.61919856654511,1.59474102062082,-2.27775940839816,1.91597910152274,1.36565462084082,1.39632715751542,0.0162598950002343,0.0278457370484428,0.0315953063149018,0.175448356202879,0.773921686082931,0.994708974152968,1,1,"SALVADEHYPOX-PWY: adenosine nucleotides degradation II"
"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I",6.92238199417697,0.945072915047255,7.56153488033529,1.90880614450775,1.21490304027364,1.61721730359668,-4.23722931562743,1.11754825639837,-3.86793506381575,0.269206278183715,0.957011151421249,0.258679139063572,5.55832945269789e-06,0.129303875512113,0.00123639787317981,0.799734474907895,0.00140106661119325,1,0.288542490586675,1,"SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I"
"SO4ASSIM-PWY: assimilatory sulfate reduction I",-8.4528615932178,1.48462389032257,-5.78247999749909,3.07171383372987,1.90850256027661,1.64829330834759,11.126052322822,1.75556701882033,6.46881906455002,-0.306509993594141,1.50337777761206,-0.212186827721007,4.36589546406133e-05,0.207492166323759,1.16580096776717e-05,0.738954165162056,0.0114168877877297,0.988245912552347,0.00314844637585682,1,"SO4ASSIM-PWY: assimilatory sulfate reduction I"
"SO4ASSIM-PWY: sulfate reduction I (assimilatory)",-0.918440914999791,1.70677676544948,-0.523045223193204,-3.6989772214448,2.19408285688655,-1.70500951718341,-7.71458674829203,2.0182626842014,-3.8809650065303,1.33573160131183,1.72833690556053,0.785617771620521,0.614697896407867,0.144005793740011,0.00242310108070613,0.485513470144066,1,1,0.318169720719109,1,"SO4ASSIM-PWY: sulfate reduction I (assimilatory)"
"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis",-0.518804603036889,2.0916644803943,-0.227754570011168,-4.49608151845778,2.68886082333273,-1.69406719539978,-4.30343965565751,2.47339221748639,-1.75347993080442,1.81523813844585,2.11808655279153,0.857077323362974,0.786953133314087,0.140099735174641,0.113346275080953,0.430249368881335,1,1,1,1,"SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis"
"TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA",-5.90441684442132,1.42721751440516,-4.18340490634969,1.28460445842196,1.83470594678498,0.696177499615449,-1.21661645685643,1.68768400758258,-0.77914289060884,-1.883160251687,1.44524623977946,-1.33445533156463,0.00138970401461521,0.529756793196868,0.509490365851251,0.291165346476708,0.1782744182504,1,0.992960983223682,0.999964836304706,"TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA"
"TCA: TCA cycle I (prokaryotic)",5.62465475274091,1.85500516363506,3.0607124956253,-1.78205136888919,2.38463231475727,-0.732593779979111,-10.7944680115646,2.19354269202253,-4.95145944258057,-1.10687518429464,1.87843773668404,-0.591842043158482,0.00740162558822507,0.481952634396404,8.22417343043554e-05,0.579675499700409,0.808397531083262,1,0.0235759616616534,1,"TCA: TCA cycle I (prokaryotic)"
"TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis",4.36570814507053,0.950051386047287,4.81545316508838,-10.005481192756,1.22130292694646,-8.57515037546338,-12.4384047978045,1.12343529590298,-11.5744648528794,0.16159326929234,0.962052510863679,0.231384079132944,0.000905780214917651,5.66493953593934e-06,4.28416507478047e-09,0.673832233492686,0.13183591767769,0.00187690393899241,1.33417786435906e-06,1,"TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis"
"THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I",8.52494069448187,1.41350264311758,6.14901921317047,-1.80884017250439,1.81707530838772,-0.984214163516507,-15.5212678808583,1.67146617904245,-9.44559976524145,-2.43989576745509,1.43135812114486,-1.7310877187992,1.36326069733037e-05,0.342718523533085,3.70548048876651e-08,0.138366687092115,0.00343337323218727,1,1.12241540479174e-05,1,"THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I"
"THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)",7.70207954683768,0.730793094448529,11.5514285761222,1.37618051473945,0.939443653627619,1.59817533567852,-15.4648818546176,0.864162474117762,-19.3135337949327,-0.489617605297321,0.740024531053156,-0.735560017921984,2.28005522676975e-05,0.154238315799534,5.0299331019743e-10,0.525776195733727,0.00527632257682142,0.996748250011566,1.56517861780656e-07,1,"THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)"
"THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)",-8.73841330116199,0.907948667010782,-9.95268129538129,3.09777414908709,1.16717935558299,2.74509073074502,13.5806410597346,1.07364885138665,13.1707236704354,0.0765352240531943,0.919417946925217,0.0557899890857863,2.27636073619336e-08,0.0823371821604614,1.50524348538067e-10,0.727132502017765,7.14621671261267e-06,0.779855996603309,4.81952525506104e-08,1,"THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)"
"THRESYN-PWY: superpathway of L-threonine biosynthesis",7.37205355797126,0.27819016750732,26.5262731845395,2.75272694063459,0.35761693610908,7.70508673815839,0.908731405685383,0.328959736010878,2.76517903797849,-0.0384826957396036,0.281704287871734,-0.13709125004658,3.20266799944626e-20,4.53822390104976e-08,0.011102685922753,0.878423288954432,1.05733325549414e-17,1.48426035827071e-05,1,1,"THRESYN-PWY: superpathway of L-threonine biosynthesis"
"TRNA-CHARGING-PWY: tRNA charging",9.73039647601629,0.221257256376648,44.0309424795538,3.29602220580517,0.284428967516388,11.604492155013,1.22305787637237,0.261636596650161,4.68091968811217,-0.425390498684607,0.224052195670781,-1.8995076996758,8.7220293789048e-26,1.32347772662116e-11,9.60581080111475e-05,0.0734942573454478,3.20094181669009e-23,4.83075867354315e-09,0.0256009582738628,1,"TRNA-CHARGING-PWY: tRNA charging"
"TRPSYN-PWY: L-tryptophan biosynthesis",6.71486736519689,0.682024942587294,10.8608932557759,2.41345169024161,0.87675158508836,3.04632843519368,-14.2732393679075,0.806494158570312,-19.3560064496718,-0.527335592709402,0.690640336011366,-0.781216559881926,3.67551358392103e-06,0.0240557454533804,1.35298390546712e-10,0.479966285019285,0.000907213661883386,0.739104520269477,4.27203782783075e-08,0.997870344955103,"TRPSYN-PWY: L-tryptophan biosynthesis"
"UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II",-8.05173875152795,1.32567717869242,-6.1801749528203,4.53307015172205,1.70417457655558,2.73754154964628,0.734217803902771,1.567612610632,0.482543303156131,-1.21083265687118,1.34242323845443,-0.920951655080737,5.21516645988918e-05,0.0461472747949151,0.62398548270672,0.454196139106778,0.0130222154961804,0.835489431988146,1,0.999946735494485,"UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II"
"UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I",7.59128260286485,0.404837722566844,18.7588389223631,3.48542435861565,0.520423950504731,6.70060160566464,2.78554761367342,0.478720407468497,5.82149761602457,-0.588548210589211,0.409951664939079,-1.43588298727458,1.38626253189843e-16,4.6591516550817e-07,4.25895547783247e-06,0.165374558537188,4.41752284831554e-14,0.000150399331734382,0.00123019707876836,1,"UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I"
