feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing.	Experiment	2	0.00136300907312372	0.125509547444645	30	11	0.991418201774033	0.998000746414982
PWY.7977..L.methionine.biosynthesis.IV	Experiment	2	0.00500921860396451	0.244851205353329	30	11	0.983834041471224	0.998000746414982
PWY.8004..Entner.Doudoroff.pathway.I	Experiment	2	0.0336813371355129	0.391290987651753	30	9	0.932064299033816	0.998000746414982
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II	Experiment	2	0.00211990227705731	0.115920067002768	30	11	0.985549021301233	0.998000746414982
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.	Experiment	2	0.0133590556851538	0.538038926074588	30	11	0.980380817505978	0.998000746414982
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	Experiment	2	0.015893323426323	0.596655523699482	30	10	0.978952384309237	0.998000746414982
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine.	Experiment	2	-0.00395326075602029	0.379032753895653	30	11	0.991757940898446	0.998000746414982
PWY0.1477..ethanolamine.utilization	Experiment	2	0.0125063723947636	0.567447032613449	30	10	0.982584550142228	0.998000746414982
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	Groups	DY	-0.0380037225404897	0.330371738540087	30	28	0.909302598701339	0.998000746414982
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	Experiment	2	0.010633999035152	0.545820887649745	30	9	0.984604878673356	0.998000746414982
PWY0.862...5Z..dodec.5.enoate.biosynthesis	Groups	DY	-0.0129039277350344	0.312572524711349	30	10	0.967385688482183	0.998000746414982
PWY0.862...5Z..dodecenoate.biosynthesis.I	Experiment	2	0.0140930007938229	0.575593937640509	30	10	0.980653278164796	0.998000746414982
PWY1ZNC.1..assimilatory.sulfate.reduction.IV	Experiment	2	0.00263745326201653	0.386404851236598	30	9	0.994606087701058	0.998000746414982
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	Experiment	2	0.0352723753254065	0.839545825188907	30	13	0.966808810198035	0.998000746414982
PWY66.389..phytol.degradation	Experiment	2	0.0158597493843319	0.471617581672949	30	5	0.973430308096771	0.998000746414982
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.	Experiment	2	-0.000877024774724019	0.0517855307699479	30	11	0.986617198015986	0.998000746414982
PWYG.321..mycolate.biosynthesis	Groups	DY	-0.014657352229317	0.310705975953863	30	10	0.962734766029339	0.998000746414982
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.	Experiment	2	0.00288938753399621	0.12844666900404	30	11	0.982224980113583	0.998000746414982
RHAMCAT.PWY..L.rhamnose.degradation.I	Experiment	3	-0.00772341862601454	0.382794513164827	30	30	0.984056691359605	0.998000746414982
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	Experiment	2	0.00712605483062442	0.354393525105401	30	9	0.984110941227845	0.998000746414982
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.	Experiment	2	0.00909249974584714	0.30804962030347	30	11	0.976678186445254	0.998000746414982
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	Groups	DY	0.0001633407684288	0.148375416580768	30	30	0.999130043108619	0.999130043108619
